record_id,source,group,test_standard,LL,PL,PI,fines_pct,sand_pct,energy_kJm3,Gs,MDD_Mgm3,OMC_frac
gun_336,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,28.6,16.5,12.1,11.9,77.6,592.5,2.68,2.0573904179408764,0.0960999999999999
gun_337,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,27.7,17.0,10.7,12.0,82.5,592.5,2.68,2.03710499490316,0.1009
gun_338,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,29.4,16.3,13.099999999999998,12.2,87.2,592.5,2.68,1.999490316004077,0.1137
gun_344,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,47.6,22.3,25.3,53.7,36.2,592.5,2.68,1.8400611620795104,0.1558
gun_345,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,49.6,17.9,31.700000000000003,53.8,41.0,592.5,2.68,1.8406727828746168,0.1518
gun_346,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,49.6,23.0,26.6,58.3,31.60000000000001,592.5,2.68,1.8184505606523955,0.1551
gun_347,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,50.7,19.4,31.300000000000004,62.9,27.000000000000007,592.5,2.68,1.771559633027523,0.1639999999999999
gun_348,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,52.3,24.4,27.9,67.7,27.200000000000003,592.5,2.68,1.7470948012232417,0.1767
gun_349,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,54.3,25.1,29.2,72.4,22.5,592.5,2.68,1.7262996941896025,0.171
gun_350,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,53.8,18.9,34.9,77.0,17.900000000000006,592.5,2.68,1.6992864424057086,0.1921
gun_351,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,58.3,26.6,31.7,81.6,13.400000000000006,592.5,2.68,1.675433231396534,0.1914999999999999
gun_357,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,47.4,20.8,26.6,43.9,31.1,592.5,2.68,1.9862385321100915,0.1141
gun_358,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,43.4,19.4,24.0,34.7,40.3,592.5,2.68,2.0520897043832824,0.0917999999999999
gun_359,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,39.4,18.0,21.4,25.4,49.50000000000001,592.5,2.68,2.1045871559633027,0.0874
gun_360,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,35.4,16.6,18.8,16.1,58.7,592.5,2.68,2.108053007135576,0.0819
gun_362,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,39.7,15.8,23.9,10.7,39.5,592.5,2.68,2.153516819571865,0.0748
gun_363,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,41.0,15.8,25.2,10.6,34.7,592.5,2.68,2.177471967380224,0.084
gun_364,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,42.3,15.8,26.5,10.4,30.0,592.5,2.68,2.152701325178389,0.0776
gun_365,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,43.5,15.8,27.7,10.3,25.1,592.5,2.68,2.1363914373088684,0.0906
gun_367,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,41.9,18.0,23.9,25.1,39.99999999999999,592.5,2.68,2.032619775739042,0.1026
gun_368,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,39.9,17.3,22.6,20.4,44.6,592.5,2.68,2.065749235474006,0.0942
gun_369,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,35.9,15.9,20.0,11.2,53.7,592.5,2.68,2.1137614678899084,0.0865
gun_371,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,44.5,18.0,26.5,24.8,30.4,592.5,2.68,2.108256880733945,0.0839
gun_372,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,42.5,17.3,25.2,20.2,35.0,592.5,2.68,2.104689092762487,0.0843999999999999
gun_373,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,40.5,16.5,24.0,15.5,39.6,592.5,2.68,2.1395514780835883,0.083
gun_376,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,48.1,21.6,26.5,48.7,31.3,592.5,2.68,1.8978593272171247,0.1245
gun_377,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,49.0,23.2,25.8,53.5,31.40000000000001,592.5,2.68,1.854841997961264,0.135
gun_38,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,36.3,14.4,21.9,65.0,28.08,592.5,2.68,1.7573904179408764,0.156
gun_380,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,41.0,15.8,25.2,10.6,34.7,592.5,2.68,2.208868501529052,0.0755
gun_382,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,43.0,16.5,26.5,15.2,30.1,592.5,2.68,2.159531090723751,0.0847
gun_384,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,41.8,16.1,25.7,12.4,32.89,592.5,2.68,2.1271151885830784,0.0894
gun_385,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,43.8,16.8,27.0,17.1,28.22,592.5,2.68,2.0766564729867483,0.0973
gun_386,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,47.0,17.9,29.1,24.5,20.880000000000003,592.5,2.68,2.0809378185524974,0.084
gun_387,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,49.0,18.7,30.3,29.2,16.209999999999997,592.5,2.68,1.9862385321100915,0.1128999999999999
gun_388,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,43.1,21.6,21.5,49.3,50.400000000000006,592.5,2.68,1.8666666666666667,0.131
gun_389,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,41.1,20.9,20.200000000000003,44.7,54.89999999999999,592.5,2.68,1.8779816513761465,0.1288
gun_39,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,43.4,23.45,19.95,54.0,22.93,592.5,2.68,1.6972477064220182,0.1975
gun_390,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,37.1,19.5,17.6,35.4,64.19999999999999,592.5,2.68,1.921406727828746,0.1163
gun_391,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,33.1,18.1,15.0,26.1,73.4,592.5,2.68,1.9803261977573905,0.1125999999999999
gun_392,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,29.1,16.6,12.5,16.8,82.60000000000001,592.5,2.68,1.9754332313965344,0.1144999999999999
gun_393,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,57.2,19.8,37.400000000000006,62.8,22.200000000000003,592.5,2.68,1.7965341488277269,0.1571
gun_394,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,50.8,23.0,27.8,58.1,26.9,592.5,2.68,1.841896024464832,0.153
gun_395,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,46.8,21.6,25.2,48.9,36.00000000000001,592.5,2.68,1.8728848114169208,0.1405
gun_396,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,32.9,16.6,16.299999999999997,16.4,68.30000000000001,592.5,2.68,2.092864424057084,0.1039
gun_397,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,45.6,21.6,24.0,49.0,40.8,592.5,2.68,1.8839959225280325,0.1415
gun_398,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,43.6,20.9,22.700000000000003,44.4,45.4,592.5,2.68,1.957186544342508,0.1278999999999999
gun_399,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,39.6,19.5,20.1,35.1,54.6,592.5,2.68,1.9590214067278289,0.1075
gun_4,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,54.2,25.28,28.92,79.5,19.27,592.5,2.68,1.5514780835881754,0.22
gun_400,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,31.6,16.6,15.0,16.5,73.1,592.5,2.68,2.031498470948012,0.0963
gun_401,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,50.0,22.0,28.0,63.1,31.7,592.5,2.68,1.806422018348624,0.1657999999999999
gun_402,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,49.1,21.7,27.4,58.4,36.4,592.5,2.68,1.8285423037716613,0.1601
gun_403,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,42.3,20.9,21.4,44.5,50.2,592.5,2.68,1.8900101936799183,0.1301999999999999
gun_404,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,38.3,19.5,18.8,35.2,59.39999999999999,592.5,2.68,1.9267074413863403,0.1031
gun_405,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,34.3,18.0,16.299999999999997,26.0,68.6,592.5,2.68,1.9747196738022423,0.1085
gun_406,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,30.4,16.6,13.799999999999995,16.7,77.8,592.5,2.68,2.020387359836901,0.1042
gun_41,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,36.25,18.72,17.53,55.0,44.95,592.5,2.68,1.8848114169215084,0.148
gun_410,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,40.8,15.8,25.0,10.9,36.0,592.5,2.68,2.251070336391437,0.07
gun_411,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,41.7,16.5,25.200000000000003,14.7,34.599999999999994,592.5,2.68,2.061671763506626,0.094
gun_412,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,43.6,15.4,28.200000000000003,6.9,25.1,592.5,2.68,2.110907237512742,0.0732
gun_413,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,54.3,19.6,34.7,67.3,12.799999999999995,592.5,2.68,1.8950050968399592,0.1536
gun_414,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,54.1,23.7,30.4,62.6,17.499999999999993,592.5,2.68,1.813761467889908,0.1566
gun_415,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,52.1,23.0,29.1,58.0,22.0,592.5,2.68,1.8411824668705403,0.1444
gun_416,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,51.5,21.6,29.9,53.4,26.6,592.5,2.68,1.8864424057084608,0.1335
gun_418,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,55.4,23.7,31.7,62.5,12.700000000000005,592.5,2.68,1.7952089704383285,0.168
gun_419,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,50.0,23.8,26.2,57.9,17.199999999999996,592.5,2.68,1.8336391437308868,0.1629
gun_42,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,35.2,20.48,14.720000000000002,54.0,33.65,592.5,2.68,1.91335372069317,0.143
gun_420,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,51.4,22.3,29.1,53.2,21.89999999999999,592.5,2.68,1.8545361875637103,0.1463
gun_421,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,49.4,21.6,27.8,48.6,26.5,592.5,2.68,1.8964322120285424,0.1329
gun_422,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,45.4,20.1,25.3,39.3,35.7,592.5,2.68,1.9448521916411825,0.1248
gun_423,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,41.4,18.7,22.7,30.0,44.900000000000006,592.5,2.68,2.033843017329256,0.1008
gun_424,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,33.4,15.9,17.5,11.5,63.3,592.5,2.68,2.0981651376146786,0.0871
gun_426,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,34.7,15.9,18.800000000000004,11.3,58.60000000000001,592.5,2.68,2.0779816513761467,0.0877999999999999
gun_427,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,36.7,16.6,20.1,16.0,53.900000000000006,592.5,2.68,2.046687054026503,0.1009999999999999
gun_428,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,38.7,17.3,21.4,20.6,49.3,592.5,2.68,1.96085626911315,0.0960999999999999
gun_429,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,40.7,18.0,22.700000000000003,25.2,44.8,592.5,2.68,1.992354740061162,0.1124
gun_43,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,47.0,23.77,23.23,54.0,38.97,592.5,2.68,1.825688073394496,0.168
gun_430,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,42.7,18.7,24.000000000000004,29.9,40.1,592.5,2.68,1.979714576962284,0.1117
gun_431,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,44.7,19.4,25.300000000000004,34.5,35.5,592.5,2.68,1.9488277268093777,0.1215
gun_432,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,46.7,20.1,26.6,39.2,30.89999999999999,592.5,2.68,1.8747196738022425,0.1082
gun_433,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,48.6,20.8,27.8,43.8,26.3,592.5,2.68,1.870030581039755,0.1399
gun_434,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,50.6,21.5,29.1,48.4,21.7,592.5,2.68,1.8334352701325176,0.1506
gun_435,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,52.6,22.3,30.3,53.1,17.1,592.5,2.68,1.818348623853211,0.1616
gun_436,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,54.6,23.0,31.6,57.7,12.5,592.5,2.68,1.738124362895005,0.1813
gun_438,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,37.2,15.8,21.4,11.0,49.0,592.5,2.68,2.124362895005097,0.0828
gun_442,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,40.9,19.4,21.5,34.9,49.9,592.5,2.68,1.963302752293578,0.1113
gun_443,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,37.4,17.3,20.1,20.7,54.2,592.5,2.68,2.063302752293578,0.0968
gun_444,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,36.9,18.0,18.9,25.7,59.0,592.5,2.68,1.98868501529052,0.0988
gun_447,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,34.7,15.4,19.300000000000004,11.3,58.60000000000001,592.5,2.68,2.07940876656473,0.092
gun_457,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,30.4,16.2,14.2,13.8,75.8,592.5,2.68,2.0734964322120284,0.0923
gun_458,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,31.7,16.2,15.5,13.6,71.0,592.5,2.68,2.051172273190622,0.095
gun_459,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,32.9,16.2,16.7,13.5,66.2,592.5,2.68,2.090417940876657,0.0975
gun_460,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,34.2,16.2,18.000000000000004,13.3,61.5,592.5,2.68,2.106523955147808,0.088
gun_461,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,35.5,16.1,19.4,13.2,56.7,592.5,2.68,2.0782874617737,0.0926
gun_462,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,29.9,16.9,13.0,18.7,80.7,592.5,2.68,2.008766564729868,0.0975999999999999
gun_463,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,31.1,16.9,14.200000000000005,18.5,76.0,592.5,2.68,1.9992864424057084,0.0984
gun_464,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,32.4,16.9,15.5,18.4,71.19999999999999,592.5,2.68,2.03802242609582,0.0921
gun_465,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,33.7,16.9,16.800000000000004,18.2,66.5,592.5,2.68,2.041590214067278,0.0911999999999999
gun_466,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,34.9,16.9,18.0,18.1,61.7,592.5,2.68,2.0642201834862384,0.1
gun_467,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,36.2,16.9,19.300000000000004,18.0,56.8,592.5,2.68,2.084301732925586,0.0941
gun_468,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,37.5,16.9,20.6,17.8,52.10000000000001,592.5,2.68,2.052395514780836,0.0953
gun_469,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,31.9,17.6,14.299999999999995,23.3,76.2,592.5,2.68,1.9646279306829764,0.1059
gun_47,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,34.9,20.04,14.86,49.0,38.54,592.5,2.68,1.8307849133537208,0.152
gun_470,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,33.1,17.6,15.5,23.2,71.3,592.5,2.68,1.9890927624872576,0.0953999999999999
gun_471,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,34.4,17.6,16.799999999999997,23.0,66.6,592.5,2.68,2.023241590214067,0.0984999999999999
gun_472,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,35.7,17.6,18.1,22.9,61.8,592.5,2.68,2.021202854230377,0.0959
gun_473,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,36.9,17.6,19.3,22.7,57.1,592.5,2.68,2.055555555555556,0.0917
gun_474,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,38.2,17.6,20.6,22.6,52.3,592.5,2.68,2.0908256880733944,0.0902
gun_475,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,39.5,17.6,21.9,22.4,47.50000000000001,592.5,2.68,2.0235474006116205,0.1036999999999999
gun_476,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,33.9,18.3,15.599999999999998,28.0,71.5,592.5,2.68,1.953414882772681,0.1067
gun_477,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,35.1,18.3,16.8,27.8,66.8,592.5,2.68,1.958919469928644,0.1084
gun_478,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,36.4,18.3,18.1,27.7,62.0,592.5,2.68,2.03190621814475,0.0978999999999999
gun_479,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,37.7,18.3,19.4,27.5,57.2,592.5,2.68,1.998776758409786,0.0994999999999999
gun_48,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,34.0,16.2,17.8,67.0,20.67,592.5,2.68,1.7828746177370027,0.143
gun_480,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,38.9,18.3,20.6,27.4,52.4,592.5,2.68,2.028440366972477,0.0987
gun_481,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,40.2,18.3,21.9,27.2,47.7,592.5,2.68,2.0544342507645257,0.0851
gun_482,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,41.5,18.3,23.2,27.1,42.9,592.5,2.68,2.0046890927624874,0.104
gun_483,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,35.9,19.0,16.9,32.6,66.9,592.5,2.68,1.9374108053007133,0.1143
gun_484,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,37.1,19.0,18.1,32.5,62.1,592.5,2.68,1.973598369011213,0.1018999999999999
gun_485,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,38.4,19.0,19.4,32.3,57.400000000000006,592.5,2.68,2.006625891946993,0.1134
gun_486,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,39.7,19.0,20.700000000000003,32.2,52.6,592.5,2.68,1.9996941896024465,0.107
gun_487,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,40.9,19.0,21.9,32.0,47.900000000000006,592.5,2.68,1.98868501529052,0.1063
gun_488,figshare:10.6084/m9.figshare.28681187,Isık (2012),SP,42.2,19.0,23.200000000000003,31.9,43.00000000000001,592.5,2.68,2.0127420998980634,0.1085999999999999
gun_49,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,34.5,18.82,15.68,70.0,28.86,592.5,2.68,1.777777777777778,0.176
gun_50,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,32.4,17.46,14.939999999999998,52.0,28.98,592.5,2.68,1.8134556574923544,0.165
gun_51,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,32.1,17.99,14.110000000000005,54.0,38.4,592.5,2.68,1.7604485219164117,0.158
gun_52,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,34.8,19.23,15.569999999999997,70.0,18.77,592.5,2.68,1.7716615698267073,0.152
gun_53,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,33.7,18.04,15.660000000000004,75.0,24.66,592.5,2.68,1.748216106014271,0.161
gun_54,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,33.5,20.45,13.05,49.0,32.4,592.5,2.68,1.7543323139653415,0.143
gun_55,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,29.5,21.62,7.879999999999999,57.5,40.0,592.5,2.68,1.7981651376146788,0.136
gun_57,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,32.45,17.79,14.660000000000004,51.0,47.22,592.5,2.68,1.8440366972477065,0.133
gun_58,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,33.45,17.79,15.660000000000004,51.0,47.22,592.5,2.68,1.8440366972477065,0.133
gun_59,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,34.4,16.76,17.639999999999997,64.0,35.95,592.5,2.68,1.7257900101936798,0.175
gun_6,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,51.2,22.03,29.17,61.0,29.35,592.5,2.68,1.7176350662589197,0.193
gun_60,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,31.55,16.6,14.95,72.0,26.79,592.5,2.68,1.8053007135575945,0.147
gun_61,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,34.6,16.76,17.84,64.0,35.75,592.5,2.68,1.7257900101936798,0.175
gun_62,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,31.55,16.6,14.95,83.3,15.49,592.5,2.68,1.8053007135575945,0.147
gun_63,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,33.4,20.23,13.169999999999998,47.0,41.08,592.5,2.68,1.8318042813455653,0.1375
gun_64,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,30.35,18.89,11.46,37.0,42.62,592.5,2.68,1.9123343527013248,0.124
gun_65,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,29.45,17.55,11.9,52.0,33.73,592.5,2.68,1.90316004077472,0.123
gun_66,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,31.35,14.21,17.14,61.0,31.38,592.5,2.68,1.8053007135575945,0.159
gun_67,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,32.6,16.16,16.44,60.0,35.25,592.5,2.68,1.837920489296636,0.149
gun_68,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,28.35,13.68,14.670000000000002,51.0,37.95,592.5,2.68,1.965341488277268,0.11
gun_69,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,41.7,23.84,17.860000000000003,65.0,31.5,592.5,2.68,1.6595310907237513,0.198
gun_7,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,51.3,28.64,22.66,60.0,21.78,592.5,2.68,1.7217125382262997,0.188
gun_70,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,46.25,26.11,20.14,37.5,28.9,592.5,2.68,1.8093781855249744,0.148
gun_71,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,39.2,25.15,14.050000000000004,41.5,26.7,592.5,2.68,1.6992864424057086,0.182
gun_72,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,40.8,23.65,17.15,37.0,28.7,592.5,2.68,1.674821610601427,0.188
gun_73,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,34.95,19.65,15.300000000000004,21.0,33.2,592.5,2.68,1.8695208970438328,0.142
gun_74,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,33.2,15.8,17.400000000000002,34.0,27.79,592.5,2.68,1.892966360856269,0.129
gun_75,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,37.8,20.36,17.439999999999998,32.5,32.66,592.5,2.68,1.7655453618756372,0.149
gun_76,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,35.3,19.71,15.589999999999996,24.0,45.61,592.5,2.68,1.9011213047910287,0.131
gun_77,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,39.9,19.69,20.21,36.0,25.22,592.5,2.68,1.747196738022426,0.185
gun_78,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,28.2,15.0,13.2,13.0,19.9,592.5,2.68,2.09072375127421,0.076
gun_79,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,27.6,17.5,10.1,38.0,25.81,592.5,2.68,1.921508664627931,0.122
gun_8,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,55.15,28.04,27.11,75.0,23.35,592.5,2.68,1.4668705402650355,0.26
gun_80,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,49.3,22.6,26.7,33.0,32.89,592.5,2.68,1.7359836901121306,0.182
gun_81,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,40.2,26.0,14.200000000000005,40.0,28.64,592.5,2.68,1.788990825688073,0.1384999999999999
gun_83,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,49.1,26.61,22.49,50.0,25.31,592.5,2.68,1.6880733944954127,0.204
gun_84,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,50.9,26.13,24.77,45.0,17.25,592.5,2.68,1.6676860346585116,0.1939999999999999
gun_85,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,53.0,29.84,23.16,60.0,36.48,592.5,2.68,1.640163098878695,0.1939999999999999
gun_86,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,47.9,28.85,19.05,59.0,34.61,592.5,2.68,1.6676860346585116,0.18
gun_87,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,49.35,28.41,20.94,74.0,24.24,592.5,2.68,1.670744138634047,0.2195
gun_88,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,26.95,14.55,12.4,53.0,37.0,592.5,2.68,1.961264016309888,0.104
gun_89,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,43.0,23.36,19.64,47.0,52.25,592.5,2.68,1.7584097859327217,0.1745
gun_91,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,41.4,23.77,17.63,42.0,51.01,592.5,2.68,1.8114169215086644,0.1669999999999999
gun_92,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,33.75,18.66,15.09,27.0,71.26,592.5,2.68,1.9449541284403664,0.1369999999999999
gun_93,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,36.5,21.33,15.170000000000002,35.0,63.79,592.5,2.68,1.957186544342508,0.1344999999999999
gun_94,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,38.2,22.85,15.35,42.0,57.35,592.5,2.68,1.839959225280326,0.162
gun_95,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,48.8,25.87,22.93,37.0,51.14,592.5,2.68,1.7013251783893986,0.1785
gun_96,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,50.6,24.02,26.58,48.0,47.47,592.5,2.68,1.6595310907237513,0.184
gun_97,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,46.9,26.24,20.66,45.0,43.98,592.5,2.68,1.808358817533129,0.162
gun_98,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,41.7,19.85,21.85,41.0,45.25,592.5,2.68,1.825688073394496,0.158
