LL,PL,PI,fines_pct,sand_pct,log_energy,Gs,MDD_Mgm3,OMC_frac
21.0,19.0,2.0,9.0,45.0,6.384350873009287,2.782,2.274621746,0.06
46.0,30.0,16.0,60.7,37.3,6.384350873009287,2.679,1.617864763,0.19
50.0,46.0,4.0,53.3,44.7,6.384350873009287,2.662,1.681938615,0.19
,,0.0,29.2,46.8,6.384350873009287,2.877,1.810086319,0.13
64.0,41.0,23.0,70.7,29.3,6.384350873009287,2.68,1.409624744,0.3
63.0,40.0,23.0,84.3,15.700000000000005,6.384350873009287,2.758,1.489717059,0.25
63.0,40.0,23.0,84.3,15.700000000000005,6.384350873009287,2.758,1.681938615,0.18
44.0,35.0,9.0,58.6,39.4,6.384350873009287,2.68,1.633883226,0.2
50.0,32.0,18.0,64.7,33.3,6.384350873009287,2.701,1.649901689,0.17
48.0,26.0,22.0,66.4,33.599999999999994,6.384350873009287,2.68,1.665920152,0.2
48.0,26.0,22.0,66.4,33.599999999999994,6.384350873009287,2.68,1.681938615,0.18
,,0.0,12.7,87.3,6.384350873009287,2.669,1.794067856,0.12
,,0.0,12.7,87.3,6.384350873009287,2.669,1.76203093,0.13
,,0.0,12.7,87.3,6.384350873009287,2.669,1.729994004,0.12
38.0,26.0,12.0,44.4,50.6,6.384350873009287,2.815,1.649901689,0.21
38.0,26.0,12.0,44.4,50.6,6.384350873009287,2.815,1.76203093,0.18
51.0,31.0,20.0,75.7,14.299999999999995,6.384350873009287,2.729,1.697957078,0.2
51.0,31.0,20.0,75.7,14.299999999999995,6.384350873009287,2.729,1.649901689,0.2
18.0,17.0,1.0,10.6,38.4,6.384350873009287,2.731,2.338695598,0.06
38.0,24.0,14.0,49.8,36.2,6.384350873009287,2.688,1.76203093,0.16
38.0,24.0,14.0,49.8,36.2,6.384350873009287,2.688,1.537772448,0.21
32.0,28.0,4.0,40.6,44.4,6.384350873009287,2.753,2.002307875,0.11
32.0,28.0,4.0,40.6,44.4,6.384350873009287,2.753,1.938234023,0.12
34.0,30.0,4.0,39.6,46.4,6.384350873009287,2.812,1.729994004,0.18
25.0,21.0,4.0,6.3,53.7,6.384350873009287,2.787,2.210547894,0.07
42.0,31.0,11.0,57.3,41.7,6.384350873009287,2.746,1.665920152,0.21
42.0,31.0,11.0,57.3,41.7,6.384350873009287,2.746,1.778049393,0.16
40.0,28.0,12.0,43.8,31.200000000000003,6.384350873009287,2.577,2.130455579,0.08
41.0,33.0,8.0,53.5,25.5,6.384350873009287,2.861,1.778049393,0.16
41.0,33.0,8.0,53.5,25.5,6.384350873009287,2.861,1.377587818,0.29
27.0,23.0,4.0,37.1,58.9,6.384350873009287,2.744,1.826104782,0.17
27.0,23.0,4.0,37.1,58.9,6.384350873009287,2.744,1.874160171,0.14
34.0,19.0,15.0,40.1,58.9,6.384350873009287,2.633,1.92221556,0.13
34.0,19.0,15.0,40.1,58.9,6.384350873009287,2.633,1.954252486,0.12
26.0,19.0,7.0,85.9,4.099999999999994,6.384350873009287,2.695,1.938234023,0.09
26.0,19.0,7.0,85.9,4.099999999999994,6.384350873009287,2.695,1.92221556,0.11
34.0,32.0,2.0,32.2,39.8,6.384350873009287,2.781,1.92221556,0.13
34.0,32.0,2.0,32.2,39.8,6.384350873009287,2.781,1.810086319,0.16
50.0,18.0,32.0,96.8,3.200000000000003,6.384350873009287,2.68,1.6018463,0.2
45.0,18.0,27.0,94.1,4.900000000000006,6.384350873009287,2.68,1.633883226,0.21
51.0,17.0,34.0,97.8,2.200000000000003,6.384350873009287,2.68,1.633883226,0.2
48.0,20.0,28.0,96.8,3.200000000000003,6.384350873009287,2.68,1.617864763,0.21
47.0,17.0,30.0,89.5,9.5,6.384350873009287,2.701,1.681938615,0.18
51.0,17.0,34.0,97.2,2.799999999999997,6.384350873009287,2.68,1.633883226,0.2
46.0,17.0,29.0,93.2,5.799999999999997,6.384350873009287,2.68,1.633883226,0.2
54.0,19.0,35.0,97.6,2.4000000000000057,6.384350873009287,2.68,1.537772448,0.25
61.0,19.0,42.0,95.6,3.4000000000000057,6.384350873009287,2.68,1.585827837,0.22
53.0,17.0,36.0,97.4,2.5999999999999943,6.384350873009287,2.68,1.569809374,0.22
54.0,20.0,34.0,93.0,6.0,6.384350873009287,2.68,1.617864763,0.21
56.0,19.0,37.0,87.5,8.5,6.384350873009287,2.689,1.617864763,0.22
50.0,17.0,33.0,90.0,8.0,6.384350873009287,2.667,1.633883226,0.2
46.0,22.0,24.0,96.6,3.4000000000000057,6.384350873009287,2.68,1.553790911,0.23
46.0,21.0,25.0,91.4,7.599999999999994,6.384350873009287,2.68,1.569809374,0.2
55.0,18.0,37.0,97.5,2.5,6.384350873009287,2.68,1.569809374,0.22
52.0,19.0,33.0,87.8,10.200000000000005,6.384350873009287,2.68,1.617864763,0.19
52.0,21.0,31.0,97.4,2.5999999999999943,6.384350873009287,2.68,1.505735522,0.25
52.0,21.0,31.0,93.6,5.400000000000006,6.384350873009287,2.68,1.585827837,0.21
31.0,17.0,14.0,45.1,47.9,6.384350873009287,2.68,1.842123245,0.12
31.0,17.0,14.0,45.1,47.9,6.384350873009287,2.68,1.842123245,0.15
19.0,17.0,2.0,13.4,67.6,6.384350873009287,2.68,2.178510968,0.08
19.0,17.0,2.0,13.4,67.6,6.384350873009287,2.68,2.146474042,0.08
32.0,20.0,12.0,58.9,39.1,6.384350873009287,2.68,1.842123245,0.14
32.0,20.0,12.0,58.9,39.1,6.384350873009287,2.68,1.794067856,0.16
30.0,19.0,11.0,33.6,51.4,6.384350873009287,2.68,2.034344801,0.1
30.0,19.0,11.0,33.6,51.4,6.384350873009287,2.68,2.146474042,0.08
23.0,20.0,3.0,61.3,37.7,6.384350873009287,2.68,1.890178634,0.13
23.0,20.0,3.0,61.3,37.7,6.384350873009287,2.68,1.906197097,0.13
20.0,16.0,4.0,18.7,55.3,6.384350873009287,2.68,2.290640209,0.05
20.0,16.0,4.0,18.7,55.3,6.384350873009287,2.68,2.274621746,0.06
75.0,28.0,47.0,97.2,2.799999999999997,6.384350873009287,2.68,1.393606281,0.25
75.0,28.0,47.0,97.2,2.799999999999997,6.384350873009287,2.68,1.345550892,0.28
28.0,16.0,12.0,70.6,25.40000000000001,6.384350873009287,2.759,1.874160171,0.13
34.0,17.0,17.0,71.8,23.200000000000003,6.384350873009287,2.68,1.810086319,0.15
35.0,18.0,17.0,75.2,18.8,6.384350873009287,2.68,1.794067856,0.15
35.0,17.0,18.0,70.0,22.0,6.384350873009287,2.68,1.826104782,0.15
28.0,17.0,11.0,70.5,25.5,6.384350873009287,2.749,1.874160171,0.14
36.0,20.0,16.0,62.0,29.0,6.384350873009287,2.68,1.826104782,0.16
30.0,17.0,13.0,67.5,23.5,6.384350873009287,2.68,1.92221556,0.14
30.0,17.0,13.0,71.1,22.90000000000001,6.384350873009287,2.68,1.842123245,0.14
40.0,18.0,22.0,76.6,21.40000000000001,6.384350873009287,2.741,1.890178634,0.14
38.0,15.0,23.0,67.3,25.700000000000003,6.384350873009287,2.749,1.890178634,0.14
38.0,15.0,23.0,67.3,25.700000000000003,6.384350873009287,2.749,1.954252486,0.12
38.0,15.0,23.0,67.3,25.700000000000003,6.384350873009287,2.749,1.858141708,0.15
37.0,20.0,17.0,79.4,17.599999999999994,6.384350873009287,2.68,1.746012467,0.16
30.0,17.0,13.0,71.8,23.200000000000003,6.384350873009287,2.68,1.842123245,0.15
32.0,16.0,16.0,70.0,22.0,6.384350873009287,2.68,1.858141708,0.14
31.0,16.0,15.0,74.7,21.3,6.384350873009287,2.68,1.826104782,0.15
33.0,18.0,15.0,71.5,23.5,6.384350873009287,2.742,1.890178634,0.12
33.0,18.0,15.0,71.5,23.5,6.384350873009287,2.742,1.906197097,0.13
41.0,18.0,23.0,79.3,18.700000000000003,6.384350873009287,2.769,1.794067856,0.16
47.0,20.0,27.0,72.2,21.8,6.384350873009287,2.68,1.810086319,0.15
41.0,23.0,18.0,77.0,19.0,6.384350873009287,2.68,1.633883226,0.22
47.0,23.0,24.0,79.8,17.200000000000003,6.384350873009287,2.68,1.697957078,0.18
43.0,19.0,24.0,73.7,22.3,6.384350873009287,2.761,1.7347995429,0.18
44.0,18.0,26.0,85.4,14.599999999999994,6.384350873009287,2.759,1.842123245,0.15
44.0,18.0,26.0,85.4,14.599999999999994,6.384350873009287,2.759,1.681938615,0.19
44.0,18.0,26.0,85.4,14.599999999999994,6.384350873009287,2.759,1.858141708,0.15
44.0,18.0,26.0,85.4,14.599999999999994,6.384350873009287,2.759,1.746012467,0.18
38.0,18.0,20.0,71.8,23.200000000000003,6.384350873009287,2.755,1.842123245,0.15
38.0,18.0,20.0,71.8,23.200000000000003,6.384350873009287,2.755,1.8645490932,0.15
38.0,18.0,20.0,71.8,23.200000000000003,6.384350873009287,2.755,1.858141708,0.15
38.0,18.0,20.0,71.8,23.200000000000003,6.384350873009287,2.755,1.8277066283,0.16
35.0,15.0,20.0,72.6,24.40000000000001,6.384350873009287,2.738,1.890178634,0.14
35.0,15.0,20.0,72.6,24.40000000000001,6.384350873009287,2.738,1.9286229452,0.12
32.0,18.0,14.0,79.8,19.200000000000003,6.384350873009287,2.68,1.826104782,0.14
32.0,18.0,14.0,79.8,19.200000000000003,6.384350873009287,2.68,1.729994004,0.16
27.0,19.0,8.0,46.1,22.9,6.384350873009287,2.68,1.954252486,0.11
27.0,19.0,8.0,46.1,22.9,6.384350873009287,2.68,1.906197097,0.11
21.0,16.0,5.0,5.6,50.4,6.384350873009287,2.68,2.130455579,0.08
22.0,15.0,7.0,64.8,27.200000000000003,6.384350873009287,2.68,1.986289412,0.11
22.0,15.0,7.0,64.8,27.200000000000003,6.384350873009287,2.68,1.986289412,0.1
18.0,16.0,2.0,10.8,48.2,6.384350873009287,2.68,2.194529431,0.07
23.0,17.0,6.0,74.7,20.3,6.384350873009287,2.68,1.906197097,0.12
24.0,17.0,7.0,45.5,39.5,6.384350873009287,2.68,1.92221556,0.12
24.0,17.0,7.0,45.5,39.5,6.384350873009287,2.68,2.002307875,0.11
34.0,20.0,14.0,82.7,13.299999999999995,6.384350873009287,2.68,1.874160171,0.13
27.0,16.0,11.0,74.0,23.0,6.384350873009287,2.68,1.842123245,0.16
27.0,16.0,11.0,74.0,23.0,6.384350873009287,2.68,1.842123245,0.15
29.0,18.0,11.0,71.5,24.5,6.384350873009287,2.68,1.874160171,0.14
29.0,18.0,11.0,71.5,24.5,6.384350873009287,2.68,1.778049393,0.15
45.0,21.0,24.0,86.1,12.900000000000006,6.384350873009287,2.68,1.697957078,0.18
45.0,21.0,24.0,86.1,12.900000000000006,6.384350873009287,2.68,1.681938615,0.18
41.0,30.0,11.0,52.8,31.200000000000003,6.384350873009287,2.722,1.7428087744,0.2
41.0,30.0,11.0,52.8,31.200000000000003,6.384350873009287,2.722,1.7812530856,0.18
40.0,27.0,13.0,59.1,33.9,6.384350873009287,2.758,1.7508180059,0.18
24.0,17.0,7.0,18.3,45.7,6.384350873009287,2.68,2.130455579,0.08
20.0,18.0,2.0,24.7,63.3,6.384350873009287,2.68,2.114437116,0.09
28.0,15.0,13.0,30.8,46.2,6.384350873009287,2.68,2.018326338,0.1
26.0,21.0,5.0,13.6,52.4,6.384350873009287,2.749,2.114437116,0.08
27.0,13.0,14.0,24.4,53.6,6.384350873009287,2.731,2.066381727,0.08
21.0,18.0,3.0,15.6,49.4,6.384350873009287,2.68,2.130455579,0.08
26.0,16.0,10.0,15.8,54.2,6.384350873009287,2.748,2.114437116,0.08
24.0,22.0,2.0,17.9,58.1,6.384350873009287,2.717,2.08240019,0.1
22.0,19.0,3.0,25.6,57.4,6.384350873009287,2.692,2.08240019,0.09
28.0,22.0,6.0,20.9,62.1,6.384350873009287,2.681,1.970270949,0.12
31.0,20.0,11.0,21.7,59.3,6.384350873009287,2.691,2.034344801,0.11
24.0,19.0,5.0,35.8,56.2,6.384350873009287,2.68,1.986289412,0.11
25.0,21.0,4.0,29.9,53.1,6.384350873009287,2.68,1.986289412,0.1
28.0,20.0,8.0,33.0,56.0,6.384350873009287,2.68,1.954252486,0.11
28.0,19.0,9.0,30.9,59.1,6.384350873009287,2.68,1.986289412,0.1
28.0,20.0,8.0,28.5,58.5,6.384350873009287,2.68,2.050363264,0.08
22.0,16.0,6.0,25.5,47.5,6.384350873009287,2.68,2.146474042,0.07
27.0,19.0,8.0,38.7,48.3,6.384350873009287,2.68,2.018326338,0.09
23.0,16.0,7.0,19.1,64.9,6.384350873009287,2.665,2.162492505,0.07
26.0,18.0,8.0,34.4,54.6,6.384350873009287,2.635,2.066381727,0.09
21.0,16.0,5.0,26.4,45.6,6.384350873009287,2.68,2.130455579,0.07
,,0.0,9.0,66.0,6.384350873009287,2.656,2.1160389623,0.07
,,0.0,9.0,66.0,6.384350873009287,2.656,2.1560851198,0.06
23.0,18.0,5.0,24.4,58.6,6.384350873009287,2.68,2.08240019,0.08
22.0,17.0,5.0,36.0,54.0,6.384350873009287,2.642,2.08240019,0.09
24.0,18.0,6.0,32.9,55.1,6.384350873009287,2.68,1.986289412,0.1
22.0,14.0,8.0,27.9,33.1,6.384350873009287,2.68,2.146474042,0.08
20.0,16.0,4.0,25.4,33.6,6.384350873009287,2.68,2.194529431,0.06
20.0,13.0,7.0,40.5,38.5,6.384350873009287,2.68,2.08240019,0.08
20.0,15.0,5.0,25.5,34.5,6.384350873009287,2.68,2.24258482,0.06
24.0,14.0,10.0,61.2,21.8,6.384350873009287,2.68,1.986289412,0.1
21.0,16.0,5.0,45.3,33.7,6.384350873009287,2.68,2.130455579,0.08
20.0,16.0,4.0,29.6,33.4,6.384350873009287,2.68,2.194529431,0.06
21.0,15.0,6.0,47.7,30.3,6.384350873009287,2.68,2.162492505,0.07
19.0,17.0,2.0,26.3,35.7,6.384350873009287,2.68,2.210547894,0.06
27.0,21.0,6.0,22.5,55.5,6.384350873009287,2.68,1.970270949,0.11
30.0,15.0,15.0,30.9,56.1,6.384350873009287,2.68,1.970270949,0.11
30.0,15.0,15.0,30.9,56.1,6.384350873009287,2.68,2.098418653,0.08
31.0,18.0,13.0,34.4,52.6,6.384350873009287,2.68,1.906197097,0.12
25.0,17.0,8.0,16.9,59.1,6.384350873009287,2.68,2.130455579,0.07
25.0,17.0,8.0,16.9,59.1,6.384350873009287,2.68,2.098418653,0.08
26.0,17.0,9.0,24.9,65.1,6.384350873009287,2.68,2.018326338,0.1
26.0,17.0,9.0,24.9,65.1,6.384350873009287,2.68,2.034344801,0.1
34.0,20.0,14.0,23.5,59.5,6.384350873009287,2.68,1.986289412,0.1
34.0,20.0,14.0,23.5,59.5,6.384350873009287,2.68,2.018326338,0.1
43.0,16.0,27.0,29.5,42.5,6.384350873009287,2.68,1.794067856,0.15
43.0,16.0,27.0,29.5,42.5,6.384350873009287,2.68,1.76203093,0.15
26.0,17.0,9.0,16.2,51.8,6.384350873009287,2.68,2.066381727,0.09
26.0,17.0,9.0,16.2,51.8,6.384350873009287,2.68,2.034344801,0.09
27.0,17.0,10.0,13.8,33.2,6.384350873009287,2.68,1.986289412,0.1
27.0,17.0,10.0,13.8,33.2,6.384350873009287,2.68,1.938234023,0.12
31.0,18.0,13.0,17.5,44.5,6.384350873009287,2.68,2.098418653,0.08
31.0,18.0,13.0,17.5,44.5,6.384350873009287,2.68,2.146474042,0.08
32.0,16.0,16.0,22.7,45.3,6.384350873009287,2.68,2.050363264,0.1
23.0,14.0,9.0,17.3,51.7,6.384350873009287,2.68,2.066381727,0.1
23.0,14.0,9.0,17.3,51.7,6.384350873009287,2.68,1.76203093,0.17
26.0,16.0,10.0,20.9,44.1,6.384350873009287,2.68,2.178510968,0.07
26.0,16.0,10.0,20.9,44.1,6.384350873009287,2.68,2.178510968,0.06
38.0,14.0,24.0,28.5,35.5,6.384350873009287,2.68,1.92221556,0.12
38.0,14.0,24.0,28.5,35.5,6.384350873009287,2.68,1.906197097,0.11
28.0,12.0,16.0,12.3,24.7,6.384350873009287,2.68,2.24258482,0.07
28.0,19.0,9.0,12.4,63.6,6.384350873009287,2.68,2.018326338,0.09
28.0,19.0,9.0,12.4,63.6,6.384350873009287,2.68,1.986289412,0.11
37.0,24.0,13.0,17.8,47.2,6.384350873009287,2.68,1.76203093,0.17
37.0,24.0,13.0,17.8,47.2,6.384350873009287,2.68,1.489717059,0.16
37.0,23.0,14.0,19.5,50.5,6.384350873009287,2.68,1.713975541,0.2
24.0,11.0,13.0,33.4,60.6,6.384350873009287,2.68,1.970270949,0.1
24.0,11.0,13.0,33.4,60.6,6.384350873009287,2.68,2.08240019,0.07
20.0,14.0,6.0,19.8,62.2,6.384350873009287,2.68,2.210547894,0.06
20.0,14.0,6.0,19.8,62.2,6.384350873009287,2.68,2.130455579,0.07
17.0,15.0,2.0,30.1,63.9,6.384350873009287,2.68,2.066381727,0.09
17.0,15.0,2.0,30.1,63.9,6.384350873009287,2.68,2.034344801,0.09
28.0,18.0,10.0,25.4,43.6,6.384350873009287,2.68,2.002307875,0.09
28.0,18.0,10.0,25.4,43.6,6.384350873009287,2.68,2.050363264,0.09
26.0,14.0,12.0,17.4,50.6,6.384350873009287,2.68,2.002307875,0.1
26.0,14.0,12.0,17.4,50.6,6.384350873009287,2.68,1.986289412,0.1
36.0,16.0,20.0,50.9,43.1,6.384350873009287,2.68,1.826104782,0.14
36.0,16.0,20.0,50.9,43.1,6.384350873009287,2.68,1.826104782,0.13
48.0,20.0,28.0,13.1,19.9,6.384350873009287,2.68,1.986289412,0.1
48.0,20.0,28.0,13.1,19.9,6.384350873009287,2.68,1.794067856,0.16
25.0,20.0,5.0,20.3,55.7,6.384350873009287,2.68,2.034344801,0.1
20.0,17.0,3.0,12.2,43.8,6.384350873009287,2.68,2.066381727,0.09
23.0,18.0,5.0,13.9,47.1,6.384350873009287,2.68,2.0263355695,0.09
27.0,19.0,8.0,31.0,58.0,6.384350873009287,2.68,1.954252486,0.11
44.0,19.0,25.0,45.2,49.8,6.384350873009287,2.68,1.76203093,0.15
41.0,17.0,24.0,43.5,53.5,6.384350873009287,2.68,1.794067856,0.14
31.0,16.0,15.0,38.8,56.2,6.384350873009287,2.68,1.874160171,0.11
36.0,16.0,20.0,45.9,53.1,6.384350873009287,2.68,1.8821694025,0.12
35.0,17.0,18.0,45.0,54.0,6.384350873009287,2.68,1.826104782,0.14
35.0,17.0,18.0,45.0,54.0,6.384350873009287,2.68,1.826104782,0.13
36.0,16.0,20.0,29.4,63.6,6.384350873009287,2.68,1.810086319,0.14
55.0,19.0,36.0,90.2,9.799999999999995,6.384350873009287,2.68,1.649901689,0.19
21.0,17.0,4.0,29.0,70.0,6.384350873009287,2.68,1.7748457004,0.1
33.0,14.0,19.0,84.7,15.299999999999995,6.384350873009287,2.68,1.746012467,0.13
,,0.0,71.4,28.599999999999994,6.384350873009287,2.68,1.778049393,0.12
34.0,13.0,21.0,74.9,25.099999999999994,6.384350873009287,2.68,1.76203093,0.16
,,0.0,16.3,83.7,6.384350873009287,2.68,1.729994004,0.12
57.0,18.0,39.0,94.0,6.0,6.384350873009287,2.68,1.585827837,0.21
21.0,16.0,5.0,25.6,74.4,6.384350873009287,2.68,1.7203829262,0.12
40.0,14.0,26.0,74.6,25.40000000000001,6.384350873009287,2.68,1.826104782,0.14
,,0.0,27.0,73.0,6.384350873009287,2.68,1.76203093,0.12
32.0,17.0,15.0,85.9,14.099999999999994,6.384350873009287,2.68,1.794067856,0.14
20.0,16.0,4.0,16.8,83.2,6.384350873009287,2.68,1.7091700021,0.12
30.0,20.0,10.0,95.2,4.799999999999997,6.384350873009287,2.593,1.746012467,0.16
30.0,20.0,10.0,95.2,4.799999999999997,6.384350873009287,2.593,1.76203093,0.14
44.0,19.0,25.0,89.0,8.0,6.384350873009287,2.72,1.729994004,0.19
44.0,19.0,25.0,89.0,8.0,6.384350873009287,2.72,1.633883226,0.21
44.0,23.0,21.0,88.6,11.400000000000006,6.384350873009287,2.686,1.649901689,0.19
44.0,23.0,21.0,88.6,11.400000000000006,6.384350873009287,2.686,1.810086319,0.15
24.0,15.0,9.0,49.0,51.0,6.384350873009287,2.609,1.874160171,0.12
24.0,15.0,9.0,49.0,51.0,6.384350873009287,2.609,1.6018463,0.21
24.0,21.0,3.0,56.3,39.7,6.384350873009287,2.586,1.842123245,0.14
24.0,21.0,3.0,56.3,39.7,6.384350873009287,2.586,1.890178634,0.12
55.0,22.0,33.0,85.9,13.099999999999994,6.384350873009287,2.647,1.681938615,0.19
55.0,22.0,33.0,85.9,13.099999999999994,6.384350873009287,2.647,1.713975541,0.17
24.0,16.0,8.0,50.3,32.7,6.384350873009287,2.67,2.114437116,0.09
24.0,16.0,8.0,50.3,32.7,6.384350873009287,2.67,2.194529431,0.07
19.0,15.0,4.0,43.0,51.0,6.384350873009287,2.659,1.986289412,0.1
19.0,15.0,4.0,43.0,51.0,6.384350873009287,2.659,1.986289412,0.11
31.0,22.0,9.0,87.2,12.799999999999995,6.384350873009287,2.68,1.778049393,0.16
31.0,22.0,9.0,87.2,12.799999999999995,6.384350873009287,2.68,1.826104782,0.14
35.0,22.0,13.0,52.0,28.0,6.384350873009287,2.693,1.858141708,0.14
35.0,22.0,13.0,52.0,28.0,6.384350873009287,2.693,1.906197097,0.14
34.0,24.0,10.0,39.1,35.9,6.384350873009287,2.545,1.842123245,0.14
34.0,24.0,10.0,39.1,35.9,6.384350873009287,2.545,1.874160171,0.13
57.0,19.0,38.0,92.6,7.400000000000006,6.384350873009287,2.68,1.5826241444,0.23
54.0,20.0,34.0,90.2,8.799999999999997,6.384350873009287,2.68,1.7524198522,0.16
38.0,17.0,21.0,86.7,13.299999999999995,6.384350873009287,2.68,1.6755312298,0.18
23.0,14.0,9.0,72.6,27.40000000000001,6.384350873009287,2.68,1.9766783342,0.1
29.0,16.0,13.0,85.9,13.099999999999994,6.384350873009287,2.68,1.7604290837,0.16
26.0,18.0,8.0,86.3,12.700000000000005,6.384350873009287,2.68,1.9670672564,0.11
33.0,25.0,8.0,91.2,8.799999999999997,6.384350873009287,2.68,1.633883226,0.22
33.0,25.0,8.0,91.2,8.799999999999997,6.384350873009287,2.68,1.633883226,0.2
37.0,26.0,11.0,85.2,14.799999999999995,6.384350873009287,2.68,1.649901689,0.21
35.0,30.0,5.0,68.4,28.599999999999994,6.384350873009287,2.68,1.489717059,0.14
35.0,30.0,5.0,68.4,28.599999999999994,6.384350873009287,2.68,1.393606281,0.33
34.0,20.0,14.0,50.4,10.6,6.384350873009287,2.68,1.76203093,0.17
34.0,20.0,14.0,50.4,10.6,6.384350873009287,2.68,1.713975541,0.16
33.0,19.0,14.0,12.0,20.0,6.384350873009287,2.68,2.098418653,0.08
33.0,19.0,14.0,12.0,20.0,6.384350873009287,2.68,2.146474042,0.09
42.0,27.0,15.0,51.4,21.6,6.384350873009287,2.68,1.633883226,0.2
42.0,27.0,15.0,51.4,21.6,6.384350873009287,2.68,1.553790911,0.22
40.0,25.0,15.0,16.6,19.4,6.384350873009287,2.68,1.938234023,0.14
40.0,25.0,15.0,16.6,19.4,6.384350873009287,2.68,1.92221556,0.14
28.0,20.0,8.0,8.3,33.7,6.384350873009287,2.68,2.130455579,0.09
35.0,22.0,13.0,9.5,22.5,6.384350873009287,2.68,1.970270949,0.12
35.0,22.0,13.0,9.5,22.5,6.384350873009287,2.68,2.066381727,0.11
30.0,21.0,9.0,4.8,21.2,6.384350873009287,2.68,2.194529431,0.08
30.0,21.0,9.0,4.8,21.2,6.384350873009287,2.68,2.130455579,0.08
35.0,19.0,16.0,50.7,37.3,6.384350873009287,2.68,1.778049393,0.16
25.0,16.0,9.0,19.0,41.0,6.384350873009287,2.68,2.210547894,0.06
25.0,16.0,9.0,19.0,41.0,6.384350873009287,2.68,2.162492505,0.07
25.0,16.0,9.0,19.0,41.0,6.384350873009287,2.68,2.178510968,0.08
58.0,23.0,35.0,62.6,25.4,6.384350873009287,2.68,1.6018463,0.19
58.0,23.0,35.0,62.6,25.4,6.384350873009287,2.68,1.521753985,0.17
50.0,24.0,26.0,62.4,34.6,6.384350873009287,2.68,1.6018463,0.25
50.0,24.0,26.0,62.4,34.6,6.384350873009287,2.68,1.553790911,0.2
41.0,20.0,21.0,34.3,30.700000000000003,6.384350873009287,2.68,1.858141708,0.14
41.0,20.0,21.0,34.3,30.700000000000003,6.384350873009287,2.68,1.810086319,0.15
24.0,19.0,5.0,6.1,31.9,6.384350873009287,2.68,2.146474042,0.08
24.0,19.0,5.0,6.1,31.9,6.384350873009287,2.68,2.178510968,0.07
38.0,21.0,17.0,36.6,33.4,6.384350873009287,2.68,1.826104782,0.16
38.0,21.0,17.0,36.6,33.4,6.384350873009287,2.68,1.778049393,0.17
30.0,23.0,7.0,76.8,21.200000000000003,6.384350873009287,2.68,1.7027626169,0.17
21.0,18.0,3.0,14.8,30.2,6.384350873009287,2.68,2.2009368162,0.08
26.0,21.0,5.0,42.4,26.6,6.384350873009287,2.68,1.9206137137,0.12
23.0,16.0,7.0,33.4,29.6,6.384350873009287,2.68,2.162492505,0.08
26.0,15.0,11.0,40.3,44.7,6.384350873009287,2.674,1.92221556,0.12
26.0,15.0,11.0,40.3,44.7,6.384350873009287,2.674,2.178510968,0.08
20.0,15.0,5.0,13.1,35.9,6.384350873009287,2.723,2.258603283,0.06
20.0,15.0,5.0,13.1,35.9,6.384350873009287,2.723,2.24258482,0.07
18.0,15.0,3.0,12.4,38.6,6.384350873009287,2.68,2.306658672,0.06
26.0,20.0,6.0,34.8,27.200000000000003,6.384350873009287,2.705,2.098418653,0.09
26.0,20.0,6.0,34.8,27.200000000000003,6.384350873009287,2.705,1.938234023,0.11
22.0,18.0,4.0,19.3,27.7,6.384350873009287,2.68,2.210547894,0.06
28.0,21.0,7.0,67.7,19.3,6.384350873009287,2.606,2.050363264,0.1
28.0,21.0,7.0,67.7,19.3,6.384350873009287,2.606,2.08240019,0.08
23.0,16.0,7.0,27.2,38.8,6.384350873009287,2.564,1.890178634,0.11
23.0,16.0,7.0,27.2,38.8,6.384350873009287,2.564,1.681938615,0.13
21.0,15.0,6.0,17.0,39.0,6.384350873009287,2.658,2.322677135,0.04
29.0,19.0,10.0,43.7,36.3,6.384350873009287,2.847,1.92221556,0.12
29.0,19.0,10.0,43.7,36.3,6.384350873009287,2.847,1.874160171,0.11
19.0,14.0,5.0,5.3,10.7,6.384350873009287,2.686,2.290640209,0.05
33.0,19.0,14.0,47.6,36.4,6.384350873009287,2.897,1.890178634,0.13
31.0,24.0,7.0,11.7,32.3,6.384350873009287,2.741,2.098418653,0.09
20.0,18.0,2.0,7.6,31.4,6.384350873009287,2.705,2.290640209,0.06
23.0,17.0,6.0,42.3,35.7,6.384350873009287,2.737,1.986289412,0.1
23.0,17.0,6.0,42.3,35.7,6.384350873009287,2.737,1.986289412,0.11
26.0,24.0,2.0,24.4,34.6,6.384350873009287,2.866,2.146474042,0.07
26.0,24.0,2.0,24.4,34.6,6.384350873009287,2.866,1.906197097,0.12
28.0,19.0,9.0,58.0,32.0,6.384350873009287,2.737,1.890178634,0.13
28.0,19.0,9.0,58.0,32.0,6.384350873009287,2.737,2.114437116,0.08
21.0,15.0,6.0,24.8,38.2,6.384350873009287,2.592,2.226566357,0.06
20.0,16.0,4.0,33.5,44.5,6.384350873009287,2.743,2.034344801,0.09
20.0,16.0,4.0,33.5,44.5,6.384350873009287,2.743,2.050363264,0.09
19.0,15.0,4.0,19.2,35.8,6.384350873009287,2.651,2.210547894,0.05
19.0,15.0,4.0,19.2,35.8,6.384350873009287,2.651,2.226566357,0.05
25.0,22.0,3.0,32.9,48.1,6.384350873009287,2.716,2.050363264,0.08
25.0,22.0,3.0,32.9,48.1,6.384350873009287,2.716,2.034344801,0.09
